PLATFRMID,NAME,TYPE,STATUS,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,COMPLEXID,NOSTR,OWNER,OPERNAME,POSREL,COMMODITY,INSTALL,REMOVAL,MANNED24HR,DISTLAND,WATERDEPTH,RIGCOUNT,PWRSOURCE,PWRGENFLAG,OILPRDFLAG,GASMTRFLAG,COMPREFLAG,COMPRDFLAG,HELPRTFLAG,BEDCOUNT,BLOCKNO,LEASENO,AREANUMBER,REGION,LOG_WDEPTH
GOM04547,11&12,OFFSHORE PLATFORM,REMOVED,29.252278336600000,-91.425261955400003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22130,1,NOT AVAILABLE,SAMEDAN OIL CORP.,THIRD PARTY,NONE,1/1/1978 0:00:00,8/2/2003 0:00:00,N,5,10,0,U,N,N,N,N,U,N,-999,38,G02894,EI,GULF OF MEXICO,2.302585092994046
GOM04548,A,OFFSHORE PLATFORM,IN SERVICE,29.240062708000000,-88.409501870200003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22131,1,"STONE ENERGY OFFSHORE, LLC",STONE ENERGY CORP.,THIRD PARTY,BOTH,1/1/1975 0:00:00,,Y,35,393,0,B,Y,Y,Y,Y,U,Y,41,288,G01665,MP,GULF OF MEXICO,5.973809611869261
GOM04549,B,OFFSHORE PLATFORM,REMOVED,29.229113578000000,-92.411449154400003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22132,1,NOT AVAILABLE,MURPHY EXPLORATION & PRODUCTION CO.,THIRD PARTY,NONE,1/1/1978 0:00:00,1/10/1996 0:00:00,N,22,42,0,U,N,N,N,N,N,N,-999,86,G14400,VR,GULF OF MEXICO,3.737669618283368
GOM04550,B,OFFSHORE PLATFORM,REMOVED,29.329005882499999,-93.198966662100005,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22133,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1978 0:00:00,12/31/1985 0:00:00,N,32,56,-999,U,N,N,N,N,U,N,-999,198,G03265,WC,GULF OF MEXICO,4.025351690735150
GOM04551,A,OFFSHORE PLATFORM,REMOVED,28.376179311000001,-93.491377895300005,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22134,1,NOT AVAILABLE,MCMORAN OIL & GAS LLC,THIRD PARTY,NONE,1/1/1978 0:00:00,5/14/2012 0:00:00,N,92,177,0,U,N,N,N,Y,N,Y,10,522,G14340,WC,GULF OF MEXICO,5.176149732573829
GOM04552,C,OFFSHORE PLATFORM,REMOVED,28.786626293800001,-93.045579616300003,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22135,1,NOT AVAILABLE,"SPN RESOURCES, LLC",THIRD PARTY,NONE,1/1/1978 0:00:00,6/24/2005 0:00:00,N,64,93,0,U,N,N,N,N,U,Y,-999,280,G00911,WC,GULF OF MEXICO,4.532599493153256
GOM04553,A,OFFSHORE PLATFORM,REMOVED,29.051296955800002,-93.367943200699997,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22136,1,NOT AVAILABLE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",THIRD PARTY,NONE,1/1/1978 0:00:00,5/20/2010 0:00:00,N,48,70,0,D,Y,N,N,Y,U,Y,-999,331,G03275,WC,GULF OF MEXICO,4.248495242049359
GOM04554,A,OFFSHORE PLATFORM,REMOVED,29.292233430100001,-92.046841015200002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22137,1,NOT AVAILABLE,JX NIPPON OIL EXPLORATION (USA) LTD.,THIRD PARTY,NONE,1/1/1978 0:00:00,9/23/2011 0:00:00,N,15,20,0,U,N,N,Y,N,U,N,-999,244,G02596,SM,GULF OF MEXICO,2.995732273553991
GOM04555,A,OFFSHORE PLATFORM,REMOVED,28.650097059400000,-90.917566927799996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22138,1,NOT AVAILABLE,FIELDWOOD ENERGY OFFSHORE LLC,THIRD PARTY,NONE,1/1/1978 0:00:00,11/20/2012 0:00:00,N,27,53,0,U,Y,N,N,Y,U,Y,-999,167,818,SS,GULF OF MEXICO,3.970291913552122
GOM04556,30,OFFSHORE PLATFORM,REMOVED,28.839666073800000,-90.849061438899994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22139,1,NOT AVAILABLE,"COMSTOCK OFFSHORE, LLC",THIRD PARTY,NONE,1/1/1977 0:00:00,12/31/1979 0:00:00,N,13,49,-999,U,N,N,N,N,U,N,-999,113,67,SS,GULF OF MEXICO,3.891820298110626
GOM04557,29,OFFSHORE PLATFORM,REMOVED,28.836805141399999,-90.847891391199994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22142,1,NOT AVAILABLE,BOIS D'ARC OFFSHORE LTD.,THIRD PARTY,NONE,1/1/1978 0:00:00,10/8/2006 0:00:00,N,13,49,-999,U,N,N,N,N,U,N,-999,113,67,SS,GULF OF MEXICO,3.891820298110626
GOM04558,33,OFFSHORE PLATFORM,REMOVED,28.886922328400001,-90.836265890199996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22143,1,NOT AVAILABLE,"COMSTOCK OFFSHORE, LLC",THIRD PARTY,NONE,1/1/1978 0:00:00,6/17/1996 0:00:00,N,10,25,0,U,N,N,N,N,N,N,-999,93,63,SS,GULF OF MEXICO,3.218875824868201
GOM04559,15,OFFSHORE PLATFORM,REMOVED,28.868774370400001,-90.861057907100005,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22144,1,NOT AVAILABLE,"COMSTOCK OFFSHORE, LLC",THIRD PARTY,NONE,1/1/1978 0:00:00,7/14/1990 0:00:00,N,10,30,-999,U,N,N,N,N,N,N,-999,94,42,SS,GULF OF MEXICO,3.401197381662155
GOM04560,C,OFFSHORE PLATFORM,IN SERVICE,28.569678145499999,-90.545203477399994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22145,1,NOT AVAILABLE,STONE ENERGY CORP.,THIRD PARTY,UNKNOWN,7/22/1986 0:00:00,,Y,45,99,0,U,N,N,N,Y,U,Y,4,164,G01250,ST,GULF OF MEXICO,4.595119850134590
GOM04561,22,OFFSHORE PLATFORM,REMOVED,28.937491151600000,-90.699712917599996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22146,1,NOT AVAILABLE,MURPHY EXPLORATION & PRODUCTION CO.,THIRD PARTY,NONE,1/1/1978 0:00:00,11/12/2003 0:00:00,N,9,35,-999,U,N,N,N,N,U,N,-999,12,72,PL,GULF OF MEXICO,3.555348061489414
GOM04562,84,OFFSHORE PLATFORM,REMOVED,29.445148034199999,-92.080926614999996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22147,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1978 0:00:00,7/24/2011 0:00:00,N,8,14,0,U,N,N,N,N,N,N,-999,218,310,SM,GULF OF MEXICO,2.639057329615258
GOM04563,85,OFFSHORE PLATFORM,REMOVED,29.432216226800001,-92.071842487699996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22148,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1978 0:00:00,5/13/2013 0:00:00,N,9,14,0,U,N,N,N,N,N,N,-999,218,310,SM,GULF OF MEXICO,2.639057329615258
GOM04564,F,OFFSHORE PLATFORM,IN SERVICE,29.441099268500000,-92.527133344399999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22149,1,NOT AVAILABLE,"EPL OIL & GAS, INC.",THIRD PARTY,NONE,1/1/1978 0:00:00,,N,8,38,0,U,N,N,N,N,U,Y,-999,38,205,VR,GULF OF MEXICO,3.637586159726386
GOM04565,F(FMR.18),OFFSHORE PLATFORM,IN SERVICE,29.600584821500000,-93.152420852000006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22150,1,NOT AVAILABLE,FIELDWOOD ENERGY LLC,THIRD PARTY,BOTH,1/1/1978 0:00:00,,N,10,42,0,U,N,Y,N,N,U,Y,-999,71,244,WC,GULF OF MEXICO,3.737669618283368
GOM04566,A,OFFSHORE PLATFORM,REMOVED,28.953692747200002,-93.081090237400005,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22151,1,NOT AVAILABLE,"CONN ENERGY, INC.",THIRD PARTY,NONE,1/1/1978 0:00:00,3/3/1990 0:00:00,N,54,80,-999,U,N,N,N,N,N,N,-999,264,G03381,WC,GULF OF MEXICO,4.382026634673881
GOM04567,86,OFFSHORE PLATFORM,REMOVED,29.445052775400001,-92.063121149899999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22152,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1978 0:00:00,6/24/2014 0:00:00,N,8,12,0,U,N,N,N,N,N,N,-999,217,310,SM,GULF OF MEXICO,2.484906649788000
GOM04568,7,OFFSHORE PLATFORM,REMOVED,28.650630262600000,-90.918528292000005,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22153,1,NOT AVAILABLE,EXPLORE ENTERPRISES OF LOUISIANA LLC,THIRD PARTY,NONE,1/1/1978 0:00:00,4/8/2005 0:00:00,N,27,80,0,U,N,N,N,N,U,N,-999,167,818,SS,GULF OF MEXICO,4.382026634673881
GOM04569,B(REMOVED),OFFSHORE PLATFORM,REMOVED,28.331621721600001,-92.234426506800006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22154,1,NOT AVAILABLE,HESS CORP.,THIRD PARTY,NONE,1/1/1978 0:00:00,10/1/1997 0:00:00,N,83,200,0,U,N,N,N,N,U,N,-999,310,G03400,VR,GULF OF MEXICO,5.298317366548036
GOM04570,A,OFFSHORE PLATFORM,REMOVED,28.540587208200002,-92.565059838899998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22155,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1978 0:00:00,12/12/1992 0:00:00,N,70,180,-999,U,N,N,N,N,U,N,-999,260,G03552,VR,GULF OF MEXICO,5.192956850890210
GOM04571,A-PRD,OFFSHORE PLATFORM,REMOVED,29.434888423800000,-92.158694740399994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22156,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1978 0:00:00,6/12/1997 0:00:00,N,9,15,-999,U,N,N,N,N,U,N,-999,219,310,SM,GULF OF MEXICO,2.708050201102210
GOM04572,A-AUX,OFFSHORE PLATFORM,REMOVED,29.434474431100000,-92.158502739100001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22156,2,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1983 0:00:00,4/11/1992 0:00:00,N,9,15,-999,U,N,N,N,N,U,N,-999,219,310,SM,GULF OF MEXICO,2.708050201102210
GOM04573,30,OFFSHORE PLATFORM,IN SERVICE,29.467503763100002,-92.392938671200000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22157,1,NOT AVAILABLE,"APACHE SHELF, INC.",THIRD PARTY,UNKNOWN,1/1/1978 0:00:00,,N,5,25,0,U,N,N,N,N,U,N,-999,26,297,VR,GULF OF MEXICO,3.218875824868201
GOM04574,29,OFFSHORE PLATFORM,REMOVED,29.465389727200002,-92.386021456199998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22158,1,NOT AVAILABLE,"APACHE SHELF, INC.",THIRD PARTY,NONE,1/1/1978 0:00:00,9/18/2012 0:00:00,N,5,25,0,U,N,N,N,N,U,Y,-999,26,297,VR,GULF OF MEXICO,3.218875824868201
GOM04575,27,OFFSHORE PLATFORM,REMOVED,29.463363848600000,-92.392005676899998,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22159,1,NOT AVAILABLE,"APACHE SHELF, INC.",THIRD PARTY,NONE,1/1/1978 0:00:00,9/3/2012 0:00:00,N,5,25,0,U,N,N,N,N,U,Y,-999,26,297,VR,GULF OF MEXICO,3.218875824868201
GOM04576,A,OFFSHORE PLATFORM,REMOVED,29.086677364700002,-93.410515146099996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22160,1,NOT AVAILABLE,KERR-MCGEE CORP.,THIRD PARTY,NONE,1/1/1978 0:00:00,12/31/1984 0:00:00,N,44,98,-999,U,N,N,N,N,U,N,-999,330,G03274,WC,GULF OF MEXICO,4.584967478670572
GOM04577,A,OFFSHORE PLATFORM,REMOVED,28.476245260100001,-93.451845175299994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22161,1,NOT AVAILABLE,TENNECO OIL CO.,THIRD PARTY,NONE,1/1/1978 0:00:00,12/31/1981 0:00:00,N,87,150,-999,U,N,N,N,N,U,N,-999,493,G03518,WC,GULF OF MEXICO,5.010635294096256
GOM04578,B,OFFSHORE PLATFORM,REMOVED,28.263764539800000,-92.115039242300000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22162,1,"FIELDWOOD ENERGY OFFSHORE LLC, FIELDWOOD ENERGY LLC","APACHE SHELF, INC.",THIRD PARTY,NONE,1/1/1978 0:00:00,6/16/2012 0:00:00,N,84,223,0,U,N,N,N,N,U,N,-999,136,G02588,SM,GULF OF MEXICO,5.407171771460119
GOM04579,B,OFFSHORE PLATFORM,REMOVED,29.079809498900001,-93.410029088900004,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22163,1,NOT AVAILABLE,EL PASO PRODUCTION CO.,THIRD PARTY,NONE,1/1/1978 0:00:00,9/14/2000 0:00:00,N,48,66,0,U,N,N,N,N,U,Y,-999,332,G03276,WC,GULF OF MEXICO,4.189654742026425
GOM04580,A,OFFSHORE PLATFORM,IN SERVICE,28.497386137800000,-91.570325632999996,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22164,1,"ARENA ENERGY, LP; ARENA OFFSHORE, LP","ARENA OFFSHORE, LP",THIRD PARTY,BOTH,1/1/1978 0:00:00,,Y,53,160,0,B,Y,N,N,Y,U,Y,10,251,G03331,EI,GULF OF MEXICO,5.075173815233827
GOM04581,A,OFFSHORE PLATFORM,IN SERVICE,28.202734053499999,-91.537908584799993,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22165,1,"ARENA ENERGY, LP; ARENA OFFSHORE, LP","ARENA OFFSHORE, LP",THIRD PARTY,BOTH,1/1/1978 0:00:00,,Y,68,272,0,B,Y,Y,Y,Y,U,Y,14,341,G02914,EI,GULF OF MEXICO,5.605802066295998
GOM04582,32,OFFSHORE PLATFORM,REMOVED,28.882081411000001,-90.836913835100006,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22166,1,NOT AVAILABLE,"COMSTOCK OFFSHORE, LLC",THIRD PARTY,NONE,1/1/1978 0:00:00,6/17/1996 0:00:00,N,10,25,0,U,N,N,N,N,N,N,-999,93,63,SS,GULF OF MEXICO,3.218875824868201
GOM04583,1,OFFSHORE PLATFORM,REMOVED,28.938918031499998,-90.995217580299993,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22167,1,NOT AVAILABLE,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,THIRD PARTY,NONE,1/1/1980 0:00:00,12/31/1985 0:00:00,N,8,35,-999,U,N,N,N,N,U,N,-999,86,G03580,SS,GULF OF MEXICO,3.555348061489414
GOM04584,34,OFFSHORE PLATFORM,IN SERVICE,29.113120461499999,-91.176224351700000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22168,1,NOT AVAILABLE,"W & T OFFSHORE, INC.",THIRD PARTY,NONE,1/1/1978 0:00:00,,N,7,12,0,U,N,N,N,N,U,N,-999,28,346,SS,GULF OF MEXICO,2.484906649788000
GOM04585,5,OFFSHORE PLATFORM,REMOVED,28.607321773700001,-90.807500566000002,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22169,1,NOT AVAILABLE,PENNZENERGY CO.,THIRD PARTY,NONE,1/1/1978 0:00:00,2/22/1992 0:00:00,N,29,63,-999,U,N,N,N,N,N,N,-999,186,823,SS,GULF OF MEXICO,4.143134726391533
GOM04586,3,OFFSHORE PLATFORM,REMOVED,28.806020733099999,-90.950782355300007,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22170,1,NOT AVAILABLE,"COMSTOCK OFFSHORE, LLC",THIRD PARTY,NONE,1/1/1978 0:00:00,8/9/2003 0:00:00,N,17,42,0,U,N,N,N,N,U,N,-999,120,38,SS,GULF OF MEXICO,3.737669618283368
GOM04587,A,OFFSHORE PLATFORM,REMOVED,28.555365688599998,-90.183744525799995,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22171,1,NOT AVAILABLE,BP AMERICA PRODUCTION CO.,THIRD PARTY,NONE,1/1/1978 0:00:00,9/5/1993 0:00:00,Y,36,174,0,U,N,N,N,N,N,N,-999,156,G02928,ST,GULF OF MEXICO,5.159055299214529
GOM04588,A,OFFSHORE PLATFORM,IN SERVICE,28.663164650599999,-89.408212125899993,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22172,1,"ENERGY XXI GOM, LLC","ENERGY XXI GOM, LLC",THIRD PARTY,BOTH,1/1/1978 0:00:00,,Y,17,446,0,G,Y,Y,Y,Y,Y,Y,-999,93,G01619,SP,GULF OF MEXICO,6.100318952020064
GOM04589,B,OFFSHORE PLATFORM,REMOVED,28.050079478000001,-91.789003472999994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22173,1,NOT AVAILABLE,ANADARKO US OFFSHORE LLC,THIRD PARTY,NONE,1/1/1978 0:00:00,8/25/1995 0:00:00,N,95,350,0,U,N,N,N,N,N,N,-999,380,G02327,EI,GULF OF MEXICO,5.857933154483459
GOM04590,13B,OFFSHORE PLATFORM,IN SERVICE,28.954230971099999,-90.974366534900000,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22175,1,NOT AVAILABLE,"PETROQUEST ENERGY, LLC",THIRD PARTY,NONE,1/1/1977 0:00:00,,N,6,32,0,U,N,N,N,N,U,N,-999,72,60,SS,GULF OF MEXICO,3.465735902799727
GOM04591,8,OFFSHORE PLATFORM,REMOVED,28.967662683499999,-90.972286603399994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22176,1,NOT AVAILABLE,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,THIRD PARTY,NONE,1/1/1977 0:00:00,12/31/1984 0:00:00,N,6,20,-999,U,N,N,N,N,U,N,-999,72,60,SS,GULF OF MEXICO,2.995732273553991
GOM04592,A,OFFSHORE PLATFORM,REMOVED,28.144101880499999,-91.325065226500001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22177,1,NOT AVAILABLE,"DOMINION EXPLORATION & PRODUCTION, INC.",THIRD PARTY,NONE,1/1/1978 0:00:00,7/15/1990 0:00:00,N,75,320,-999,U,N,N,N,N,N,N,-999,320,G02144,SS,GULF OF MEXICO,5.768320995793772
GOM04593,A-COGNAC,OFFSHORE PLATFORM,IN SERVICE,28.791195061100002,-89.056446822500007,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22178,1,CHEVRON USA INC.,"ENVEN ENERGY VENTURES, LLC",THIRD PARTY,BOTH,1/1/1978 0:00:00,,Y,13,1023,0,G,Y,Y,Y,Y,U,Y,-999,194,G02638,MC,GULF OF MEXICO,6.930494765951626
GOM04594,1,OFFSHORE PLATFORM,REMOVED,29.138768745000000,-91.754416819100001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22179,1,NOT AVAILABLE,TEXACO INC.,THIRD PARTY,NONE,1/1/1979 0:00:00,11/12/1989 0:00:00,N,18,22,-999,U,N,N,N,N,N,N,-999,72,G03151,EI,GULF OF MEXICO,3.091042453358316
GOM04595,9,OFFSHORE PLATFORM,REMOVED,29.427621315700002,-92.362196991199994,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22180,1,NOT AVAILABLE,FOREST OIL CORP.,THIRD PARTY,NONE,1/1/1978 0:00:00,7/18/1995 0:00:00,N,7,30,-999,U,N,N,N,N,U,Y,-999,35,549,VR,GULF OF MEXICO,3.401197381662155
GOM04596,A,OFFSHORE PLATFORM,IN SERVICE,29.308967918800001,-93.242393581200005,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22181,1,NOT AVAILABLE,"W & T OFFSHORE, INC.",THIRD PARTY,UNKNOWN,1/1/1978 0:00:00,,N,31,50,0,B,Y,N,N,Y,U,Y,6,198,G03265,WC,GULF OF MEXICO,3.912023005428146
GOM04597,D,OFFSHORE PLATFORM,IN SERVICE,29.660239814000001,-93.102321768600007,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22182,1,NOT AVAILABLE,FIELDWOOD ENERGY LLC,THIRD PARTY,NONE,1/1/1979 0:00:00,,N,6,32,0,D,Y,N,N,Y,U,Y,-999,34,G03251,WC,GULF OF MEXICO,3.465735902799727
GOM04598,A,OFFSHORE PLATFORM,REMOVED,29.246930644199999,-92.524753960400005,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22183,1,NOT AVAILABLE,"W & T OFFSHORE, INC.",THIRD PARTY,NONE,1/1/1977 0:00:00,7/26/2009 0:00:00,N,23,41,0,U,N,N,N,N,U,Y,-999,84,G03124,VR,GULF OF MEXICO,3.713572066704308
GOM04599,1,OFFSHORE PLATFORM,REMOVED,29.487937062400000,-93.193935572000001,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22184,1,NOT AVAILABLE,EXXON MOBIL CORP.,THIRD PARTY,NONE,1/1/1979 0:00:00,12/31/1985 0:00:00,N,20,40,-999,U,N,N,N,N,U,N,-999,137,G03761,WC,GULF OF MEXICO,3.688879454113936
GOM04600,2,OFFSHORE PLATFORM,REMOVED,29.644297549099999,-93.107764140699999,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22185,1,NOT AVAILABLE,SAMEDAN OIL CORP.,THIRD PARTY,NONE,1/1/1979 0:00:00,12/31/1983 0:00:00,N,8,34,-999,U,N,N,N,N,U,N,-999,67,G03256,WC,GULF OF MEXICO,3.526360524616162
GOM04601,14,OFFSHORE PLATFORM,REMOVED,29.069145125399999,-92.162296334199993,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22186,1,NOT AVAILABLE,STONE ENERGY CORP.,THIRD PARTY,NONE,1/1/1979 0:00:00,2/3/2013 0:00:00,N,32,57,0,U,N,N,N,N,U,Y,-999,131,775,VR,GULF OF MEXICO,4.043051267834550
