PLATFRMID,NAME,TYPE,STATUS,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,COMPLEXID,NOSTR,OWNER,OPERNAME,POSREL,COMMODITY,INSTALL,REMOVAL,MANNED24HR,DISTLAND,WATERDEPTH,RIGCOUNT,PWRSOURCE,PWRGENFLAG,OILPRDFLAG,GASMTRFLAG,COMPREFLAG,COMPRDFLAG,HELPRTFLAG,BEDCOUNT,BLOCKNO,LEASENO,AREANUMBER,REGION,LOG_WDEPTH,INSTALL_DATE,INSTALL_YEAR,residuals
GOM04636,A,OFFSHORE PLATFORM,REMOVED,28.3203069421,-93.2176757085,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22226,1,NOT AVAILABLE,JX NIPPON OIL EXPLORATION (USA) LTD.,THIRD PARTY,NONE,1/1/1979 0:00:00,8/4/2009 0:00:00,N,98,187,-999,U,Y,N,Y,N,U,Y,0,537,G02551,WC,GULF OF MEXICO,5.231108616854587,1979-01-01,1979,0.7037083797248185
GOM04637,A-AUX1,OFFSHORE PLATFORM,REMOVED,28.3202989423,-93.2176847086,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22226,2,NOT AVAILABLE,JX NIPPON OIL EXPLORATION (USA) LTD.,THIRD PARTY,NONE,1/1/1979 0:00:00,6/19/2009 0:00:00,N,98,187,-999,U,Y,N,Y,N,U,Y,0,537,G02551,WC,GULF OF MEXICO,5.231108616854587,1979-01-01,1979,0.7036974409432757
GOM04638,A-AUX2,OFFSHORE PLATFORM,REMOVED,28.3204049405,-93.2177117111,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22226,3,NOT AVAILABLE,JX NIPPON OIL EXPLORATION (USA) LTD.,THIRD PARTY,NONE,1/1/1979 0:00:00,9/23/2009 0:00:00,N,98,187,-999,U,Y,N,Y,N,U,Y,0,537,G02551,WC,GULF OF MEXICO,5.231108616854587,1979-01-01,1979,0.703860655840205
GOM04639,4,OFFSHORE PLATFORM,REMOVED,28.8013788053,-90.9543933703,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22227,1,NOT AVAILABLE,"COMSTOCK OFFSHORE, LLC",THIRD PARTY,NONE,1/1/1979 0:00:00,6/17/1996 0:00:00,N,17,40,0,U,N,N,N,N,N,N,-999,120,38,SS,GULF OF MEXICO,3.688879454113936,1979-01-01,1979,-0.5866768551193164
GOM04640,5,OFFSHORE PLATFORM,REMOVED,28.8093047106,-90.9453973094,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22228,1,NOT AVAILABLE,"COMSTOCK OFFSHORE, LLC",THIRD PARTY,NONE,1/1/1979 0:00:00,8/1/2003 0:00:00,N,17,41,0,U,N,N,N,N,U,N,-999,120,38,SS,GULF OF MEXICO,3.713572066704308,1979-01-01,1979,-0.550240037344758
GOM04641,6,OFFSHORE PLATFORM,REMOVED,28.799804633,-90.9616477458,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22229,1,NOT AVAILABLE,"COMSTOCK OFFSHORE, LLC",THIRD PARTY,NONE,1/1/1979 0:00:00,8/5/1992 0:00:00,N,17,40,-999,U,N,N,N,N,U,N,-999,120,38,SS,GULF OF MEXICO,3.688879454113936,1979-01-01,1979,-0.5869363903518607
GOM04642,7,OFFSHORE PLATFORM,REMOVED,28.7950667368,-90.9774386383,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22230,1,NOT AVAILABLE,"COMSTOCK OFFSHORE, LLC",THIRD PARTY,NONE,1/1/1979 0:00:00,8/14/2003 0:00:00,N,17,40,0,U,N,N,N,N,U,N,-999,120,38,SS,GULF OF MEXICO,3.688879454113936,1979-01-01,1979,-0.5900205372365637
GOM04643,35,OFFSHORE PLATFORM,IN SERVICE,28.8841154495,-90.8308208048,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22231,1,NOT AVAILABLE,STONE ENERGY CORP.,THIRD PARTY,NONE,1/1/1979 0:00:00,,N,10,24,0,U,N,N,N,N,U,N,0,93,63,SS,GULF OF MEXICO,3.178053830347946,1979-01-01,1979,-0.9869647815556872
GOM04644,23,OFFSHORE PLATFORM,REMOVED,28.933917152,-90.6937397286,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22232,1,NOT AVAILABLE,MURPHY EXPLORATION & PRODUCTION CO.,THIRD PARTY,NONE,1/1/1978 0:00:00,11/22/2003 0:00:00,N,9,36,-999,U,N,N,N,N,U,N,-999,12,72,PL,GULF OF MEXICO,3.58351893845611,1978-01-01,1978,-0.5392185451673859
GOM04645,24-C (24E),OFFSHORE PLATFORM,REMOVED,28.937811062,-90.6909207412,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22233,1,NOT AVAILABLE,MURPHY EXPLORATION & PRODUCTION CO.,THIRD PARTY,NONE,1/1/1979 0:00:00,11/21/2003 0:00:00,N,9,36,-999,U,N,N,N,N,U,N,-999,12,72,PL,GULF OF MEXICO,3.58351893845611,1979-01-01,1979,-0.5329540818916021
GOM04646,27,OFFSHORE PLATFORM,REMOVED,28.9330601307,-90.6900596363,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22234,1,NOT AVAILABLE,MURPHY EXPLORATION & PRODUCTION CO.,THIRD PARTY,NONE,1/1/1979 0:00:00,12/17/2004 0:00:00,N,9,36,-999,U,N,N,N,N,U,N,-999,12,72,PL,GULF OF MEXICO,3.58351893845611,1979-01-01,1979,-0.5422312572741239
GOM04647,F,OFFSHORE PLATFORM,IN SERVICE,28.8688193143,-91.8972569257,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22235,1,NOT AVAILABLE,"BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",THIRD PARTY,UNKNOWN,1/1/1979 0:00:00,,N,41,80,0,U,N,N,N,N,U,Y,0,23,778,SM,GULF OF MEXICO,4.382026634673881,1979-01-01,1979,0.4795491131158691
GOM04648,G,OFFSHORE PLATFORM,IN SERVICE,28.8674029961,-91.8979645665,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22235,2,NOT AVAILABLE,"BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",THIRD PARTY,UNKNOWN,1/1/1994 0:00:00,,N,41,80,0,U,N,N,N,N,U,Y,0,23,778,SM,GULF OF MEXICO,4.382026634673881,1994-01-01,1994,0.4775747128283605
GOM04649,13,OFFSHORE PLATFORM,REMOVED,29.6391527505,-93.6076447799,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22236,1,NOT AVAILABLE,STONE ENERGY CORP.,THIRD PARTY,NONE,1/1/1977 0:00:00,4/19/2013 0:00:00,N,7,38,-999,U,N,N,N,N,U,N,-999,56,301,WC,GULF OF MEXICO,3.637586159726386,1977-01-01,1977,0.06406304215871161
GOM04650,4,OFFSHORE PLATFORM,REMOVED,29.6937234851,-93.5542701767,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22237,1,NOT AVAILABLE,GULF OIL CORP.,THIRD PARTY,NONE,1/1/1978 0:00:00,12/31/1982 0:00:00,N,4,28,-999,U,N,N,N,N,U,N,-999,21,G01859,WC,GULF OF MEXICO,3.332204510175204,1978-01-01,1978,-0.21479838681373886
GOM04651,16,OFFSHORE PLATFORM,REMOVED,29.6918669522,-93.584259624,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22238,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1978 0:00:00,12/20/1989 0:00:00,N,3,28,-999,U,N,N,N,N,N,N,-999,20,680,WC,GULF OF MEXICO,3.332204510175204,1978-01-01,1978,-0.22923383055989044
GOM04652,B,OFFSHORE PLATFORM,REMOVED,28.6005434881,-92.7774990326,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22239,1,NOT AVAILABLE,"ENERGY RESOURCE TECHNOLOGY, INC.",THIRD PARTY,NONE,1/1/1979 0:00:00,7/11/2007 0:00:00,N,69,122,0,U,N,N,N,N,U,Y,2,231,G02038,EC,GULF OF MEXICO,4.804021044733257,1979-01-01,1979,0.6343599236455004
GOM04653,A,OFFSHORE PLATFORM,REMOVED,28.2716814741,-93.1695656332,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22240,1,NOT AVAILABLE,APACHE CORP.,THIRD PARTY,NONE,1/1/1979 0:00:00,10/29/2014 0:00:00,N,96,192,-999,B,Y,N,N,Y,U,Y,20,560,G03283,WC,GULF OF MEXICO,5.257495372027781,1979-01-01,1979,0.6484322296169482
GOM04654,8,OFFSHORE PLATFORM,REMOVED,29.3200429107,-91.7878666479,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22241,1,NOT AVAILABLE,ODECO OIL & GAS CO.,THIRD PARTY,NONE,1/1/1975 0:00:00,10/29/1988 0:00:00,N,10,20,-999,U,N,N,N,N,N,N,-999,27,312,EI,GULF OF MEXICO,2.995732273553991,1975-01-01,1975,-0.3417207555681254
GOM04655,A,OFFSHORE PLATFORM,REMOVED,29.3540111361,-92.4498526147,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22243,1,NOT AVAILABLE,HESS CORP.,THIRD PARTY,NONE,1/1/1979 0:00:00,10/23/2002 0:00:00,N,14,34,0,U,Y,N,Y,Y,N,Y,8,58,G03546,VR,GULF OF MEXICO,3.526360524616162,1979-01-01,1979,0.18197253104539923
GOM04656,A-AUX,OFFSHORE PLATFORM,REMOVED,29.3538741377,-92.4497226116,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22243,2,NOT AVAILABLE,HESS CORP.,THIRD PARTY,NONE,1/1/1979 0:00:00,12/16/2002 0:00:00,N,14,34,0,U,Y,N,Y,Y,N,Y,8,58,G03546,VR,GULF OF MEXICO,3.526360524616162,1979-01-01,1979,0.18188279893342552
GOM04657,10,OFFSHORE PLATFORM,REMOVED,29.3538530775,-92.4496658498,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22243,3,NOT AVAILABLE,HESS CORP.,THIRD PARTY,NONE,2/19/1996 0:00:00,12/16/2002 0:00:00,N,14,34,0,U,Y,N,Y,Y,N,Y,8,58,G03546,VR,GULF OF MEXICO,3.526360524616162,1996-02-19,1996,0.18187375605225098
GOM04658,3,OFFSHORE PLATFORM,REMOVED,29.35933801,-92.4497895648,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22244,1,NOT AVAILABLE,HESS CORP.,THIRD PARTY,NONE,1/1/1979 0:00:00,12/15/2002 0:00:00,N,14,34,0,U,N,N,N,N,U,Y,-999,58,G03546,VR,GULF OF MEXICO,3.526360524616162,1979-01-01,1979,0.18610896414315503
GOM04659,9,OFFSHORE PLATFORM,REMOVED,29.3592790135,-92.4499585711,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22244,2,NOT AVAILABLE,HESS CORP.,THIRD PARTY,NONE,1/1/1984 0:00:00,12/15/2002 0:00:00,N,14,34,0,U,N,N,N,N,U,Y,-999,58,G03546,VR,GULF OF MEXICO,3.526360524616162,1984-01-01,1984,0.1860411832446931
GOM04660,2,OFFSHORE PLATFORM,REMOVED,29.3358797871,-92.4677073797,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22245,1,NOT AVAILABLE,HESS CORP.,THIRD PARTY,NONE,1/1/1979 0:00:00,10/21/2002 0:00:00,N,14,34,0,U,N,N,N,N,U,Y,-999,58,G03546,VR,GULF OF MEXICO,3.526360524616162,1979-01-01,1979,0.16549485696327393
GOM04661,B,OFFSHORE PLATFORM,REMOVED,29.1568135353,-92.596290645,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22246,1,NOT AVAILABLE,EL PASO PRODUCTION GOM INC.,THIRD PARTY,NONE,1/1/1978 0:00:00,11/7/2000 0:00:00,N,29,60,0,U,N,N,N,N,U,Y,-999,102,G03393,VR,GULF OF MEXICO,4.0943445622221,1978-01-01,1978,0.567480101722718
GOM04662,193,OFFSHORE PLATFORM,IN SERVICE,28.9749968527,-89.2578614203,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22247,1,NOT AVAILABLE,"WHITNEY OIL & GAS, LLC",THIRD PARTY,BOTH,1/1/1979 0:00:00,,N,4,48,0,U,N,Y,N,N,U,N,-999,28,694,SP,GULF OF MEXICO,3.871201010907891,1979-01-01,1979,-0.8980517576706624
GOM04663,B,OFFSHORE PLATFORM,IN SERVICE,28.0731015477,-92.5465218484,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22248,1,"MARATHON OIL CO.; BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC; BANDON OIL AND GAS, LP; FIELDWOOD ENERGY LLC; W & T OFFSHORE, INC.","BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",THIRD PARTY,UNKNOWN,1/1/1979 0:00:00,,Y,103,324,0,G,Y,Y,Y,Y,U,Y,12,386,G02278,VR,GULF OF MEXICO,5.780743515792329,1979-01-01,1979,0.6571139998480984
GOM04664,A,OFFSHORE PLATFORM,IN SERVICE,28.0848990458,-92.5195134202,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22249,1,"RENAISSANCE OFFSHORE, LLC; BANDON OIL AND GAS, LP; W & T ENERGY VI, LLC; FIELDWOOD ENERGY LLC","RENAISSANCE OFFSHORE, LLC",THIRD PARTY,BOTH,1/1/1979 0:00:00,,Y,100,316,0,B,Y,Y,Y,Y,U,Y,-999,369,G02274,VR,GULF OF MEXICO,5.755742213586912,1979-01-01,1979,0.6463560799102046
GOM04665,D,OFFSHORE PLATFORM,REMOVED,28.6618579298,-91.9313056359,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22250,1,"EPL OIL & GAS, INC.",CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1979 0:00:00,10/17/2004 0:00:00,N,55,118,0,U,N,N,Y,N,U,N,-999,61,G01196,SM,GULF OF MEXICO,4.770684624465665,1979-01-01,1979,0.5493663072099286
GOM04666,12,OFFSHORE PLATFORM,REMOVED,28.8707435728,-90.8411217337,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22251,1,NOT AVAILABLE,"COMSTOCK OFFSHORE, LLC",THIRD PARTY,NONE,1/1/1977 0:00:00,9/17/1993 0:00:00,N,10,25,-999,U,N,N,N,N,N,N,-999,93,63,SS,GULF OF MEXICO,3.218875824868201,1977-01-01,1977,-0.967501785233571
GOM04667,39,OFFSHORE PLATFORM,REMOVED,28.8373181962,-90.8419463292,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22252,1,NOT AVAILABLE,"COMSTOCK OFFSHORE, LLC",THIRD PARTY,NONE,1/1/1979 0:00:00,8/2/2003 0:00:00,N,13,50,0,U,N,N,N,N,U,N,-999,114,64,SS,GULF OF MEXICO,3.912023005428146,1979-01-01,1979,-0.3377504888654035
GOM04668,29,OFFSHORE PLATFORM,REMOVED,28.9380340853,-90.6937268034,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22253,1,NOT AVAILABLE,MURPHY EXPLORATION & PRODUCTION CO.,THIRD PARTY,NONE,1/1/1979 0:00:00,11/15/2003 0:00:00,N,9,32,0,U,N,N,N,N,U,N,-999,12,72,PL,GULF OF MEXICO,3.465735902799727,1979-01-01,1979,-0.649257630288
GOM04669,30,OFFSHORE PLATFORM,REMOVED,28.9380021157,-90.6968338672,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22254,1,NOT AVAILABLE,MURPHY EXPLORATION & PRODUCTION CO.,THIRD PARTY,NONE,1/1/1979 0:00:00,11/16/2003 0:00:00,N,7,32,-999,U,N,N,N,N,U,N,-999,12,72,PL,GULF OF MEXICO,3.465735902799727,1979-01-01,1979,-0.6481459010969477
GOM04670,37,OFFSHORE PLATFORM,REMOVED,29.1142215912,-91.1559235962,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22255,1,NOT AVAILABLE,ANADARKO US OFFSHORE LLC,THIRD PARTY,NONE,1/1/1979 0:00:00,7/11/1994 0:00:00,N,7,15,-999,U,N,N,N,N,N,N,-999,28,346,SS,GULF OF MEXICO,2.70805020110221,1979-01-01,1979,-0.9695189288686241
GOM04671,38,OFFSHORE PLATFORM,REMOVED,29.110099592,-91.1728151776,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22256,1,NOT AVAILABLE,"W & T OFFSHORE, INC.",THIRD PARTY,NONE,1/1/1979 0:00:00,11/12/2010 0:00:00,N,7,15,0,U,N,N,N,N,U,N,-999,28,346,SS,GULF OF MEXICO,2.70805020110221,1979-01-01,1979,-0.9721263873188808
GOM04672,12,OFFSHORE PLATFORM,REMOVED,29.0986281813,-91.0472742267,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22257,1,NOT AVAILABLE,"APACHE SHELF, INC.",THIRD PARTY,NONE,1/1/1979 0:00:00,7/26/2014 0:00:00,N,5,10,0,U,N,N,N,N,U,N,-999,26,G01441,SS,GULF OF MEXICO,2.302585092994046,1979-01-01,1979,-1.4243587078161584
GOM04673,HTR,OFFSHORE PLATFORM,REMOVED,29.0986061833,-91.0471712224,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22257,2,NOT AVAILABLE,"APACHE SHELF, INC.",THIRD PARTY,NONE,1/1/1979 0:00:00,12/31/1992 0:00:00,N,5,10,0,U,N,N,N,N,U,N,-999,26,G01441,SS,GULF OF MEXICO,2.302585092994046,1979-01-01,1979,-1.4244187694529176
GOM04674,A,OFFSHORE PLATFORM,REMOVED,28.6574117676,-91.0759522081,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22260,1,NOT AVAILABLE,CHEVRON USA INC.,THIRD PARTY,NONE,1/1/1979 0:00:00,8/29/2002 0:00:00,N,33,58,-999,U,N,N,N,N,U,Y,8,170,G03584,SS,GULF OF MEXICO,4.060443010546419,1979-01-01,1979,-0.4494708660994773
GOM04675,4,OFFSHORE PLATFORM,REMOVED,29.3351595178,-92.4449486183,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22261,1,NOT AVAILABLE,HESS CORP.,THIRD PARTY,NONE,1/1/1979 0:00:00,10/25/2002 0:00:00,N,14,34,0,U,N,N,N,N,U,Y,-999,58,G03546,VR,GULF OF MEXICO,3.526360524616162,1979-01-01,1979,0.16773175165394205
GOM04676,5,OFFSHORE PLATFORM,REMOVED,29.3351595179,-92.4449516184,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22261,2,NOT AVAILABLE,HESS CORP.,THIRD PARTY,NONE,1/1/1982 0:00:00,12/16/2002 0:00:00,N,14,34,0,U,N,N,N,N,U,Y,-999,58,G03546,VR,GULF OF MEXICO,3.526360524616162,1982-01-01,1982,0.1677313886268581
GOM04677,EJ,OFFSHORE PLATFORM,REMOVED,29.4562450804,-92.3972599188,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22262,1,NOT AVAILABLE,MCMORAN OIL & GAS CO.,THIRD PARTY,NONE,1/1/1979 0:00:00,12/12/1991 0:00:00,N,5,26,-999,U,N,N,N,N,N,N,-999,25,G03390,VR,GULF OF MEXICO,3.258096538021482,1979-01-01,1979,-0.0033659185170562544
GOM04678,A,OFFSHORE PLATFORM,REMOVED,28.9311421644,-90.6903316068,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22265,1,NOT AVAILABLE,"ENERGY RESOURCE TECHNOLOGY GOM, INC.",THIRD PARTY,NONE,1/1/1979 0:00:00,10/15/2013 0:00:00,N,9,32,0,G,N,N,N,Y,U,Y,-999,12,72,PL,GULF OF MEXICO,3.465735902799727,1979-01-01,1979,-0.6635308596727985
GOM04679,Y,OFFSHORE PLATFORM,REMOVED,28.9504981821,-89.7850253392,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22266,1,NOT AVAILABLE,GOM SHELF LLC,THIRD PARTY,NONE,1/1/1978 0:00:00,12/10/2010 0:00:00,N,23,149,0,U,N,N,N,N,U,N,-999,71,838,WD,GULF OF MEXICO,5.003946305945459,1978-01-01,1978,0.49289891449988676
GOM04680,1,OFFSHORE PLATFORM,REMOVED,29.2594521793,-91.429863025,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22267,1,NOT AVAILABLE,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,THIRD PARTY,NONE,1/1/1978 0:00:00,12/31/1984 0:00:00,N,7,11,-999,U,N,N,N,N,U,N,-999,39,G03779,EI,GULF OF MEXICO,2.397895272798371,1978-01-01,1978,-1.0321688238378441
GOM04681,A-PRD,OFFSHORE PLATFORM,REMOVED,29.2596141758,-91.4299540261,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22267,2,NOT AVAILABLE,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,THIRD PARTY,NONE,1/1/1980 0:00:00,12/31/1984 0:00:00,N,7,11,-999,U,N,N,N,N,U,N,-999,39,G03779,EI,GULF OF MEXICO,2.397895272798371,1980-01-01,1980,-1.0319531196460843
GOM04682,2,OFFSHORE PLATFORM,REMOVED,29.2514773615,-91.429855118,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22268,1,NOT AVAILABLE,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,THIRD PARTY,NONE,1/1/1979 0:00:00,12/31/1984 0:00:00,N,7,11,-999,U,N,N,N,N,U,N,-999,39,G03779,EI,GULF OF MEXICO,2.397895272798371,1979-01-01,1979,-1.0423399231427424
GOM04683,G,OFFSHORE PLATFORM,IN SERVICE,29.1208282699,-92.5026524678,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22269,1,NOT AVAILABLE,"BLACK ELK ENERGY OFFSHORE OPERATIONS, LLC",THIRD PARTY,UNKNOWN,1/1/1979 0:00:00,,N,30,69,0,D,Y,N,N,Y,U,Y,2,119,487,VR,GULF OF MEXICO,4.23410650459726,1979-01-01,1979,0.6789905216261856
GOM04684,2,OFFSHORE PLATFORM,REMOVED,29.1749152366,-91.5367676242,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22270,1,NOT AVAILABLE,HUNT OIL CO.,THIRD PARTY,NONE,1/1/1979 0:00:00,5/27/2004 0:00:00,N,21,22,0,U,N,N,N,N,U,N,-999,63,425,EI,GULF OF MEXICO,3.091042453358316,1979-01-01,1979,-0.4361557531904303
GOM04685,D,OFFSHORE PLATFORM,REMOVED,29.0342383181,-91.4506785472,211111,CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,BOEM/BSEE,5/3/2016 0:00:00,UNVERIFIED,6/20/2016 0:00:00,22271,1,NOT AVAILABLE,FIELDWOOD ENERGY LLC,THIRD PARTY,NONE,1/1/1979 0:00:00,11/8/2014 0:00:00,N,18,25,0,U,N,N,N,N,U,N,-999,105,797,EI,GULF OF MEXICO,3.218875824868201,1979-01-01,1979,-0.5187719599206044
